preprocessor,sample_id,end_to_end_ms,send_to_response_created_ms,response_created_to_first_token_ms,first_token_to_done_ms,input_tokens,output_tokens,total_tokens,text_input_tokens,image_input_tokens,cached_tokens,total_cost_usd
SalientRoi+GlobalThumb,6040004,876,477,370,28,253,3,256,188,65,128,0.00017968
SalientRoi+GlobalThumb,6471007,792,422,252,118,249,13,262,184,65,128,0.00020128
SalientRoi+GlobalThumb,6580000,1132,626,500,6,250,3,253,185,65,128,0.00017788
SalientRoi+GlobalThumb,6580003,1434,617,801,15,251,3,254,186,65,128,0.00017848
SalientRoi+GlobalThumb,6771003,725,468,245,11,249,3,252,184,65,128,0.00017728
SalientRoi+GlobalThumb,6871002,831,508,306,16,248,4,252,183,65,128,0.00017908
SalientRoi+GlobalThumb,7072001,685,447,219,19,251,4,255,186,65,128,0.00018088
SalientRoi+GlobalThumb,7570002,938,638,287,12,249,3,252,184,65,128,0.00017728
SalientRoi+GlobalThumb,7726000,964,529,413,21,250,3,253,185,65,128,0.00017788
SalientRoi+GlobalThumb,7938001,779,468,296,14,248,3,251,183,65,0,0.00016900
SalientRoi+GlobalThumb,7938006,785,525,243,16,258,3,261,193,65,192,0.00018652
SalientRoi+GlobalThumb,7938007,771,476,277,17,254,3,257,189,65,128,0.00018028
YoloV12SalientRoi+GlobalThumb,338002,745,518,197,30,249,3,252,184,65,128,0.00017728
YoloV12SalientRoi+GlobalThumb,387002,756,482,259,14,255,3,258,190,65,128,0.00018088
YoloV12SalientRoi+GlobalThumb,486003,755,423,314,17,251,3,254,186,65,128,0.00017848
YoloV12SalientRoi+GlobalThumb,699002,451,180,256,14,249,3,252,184,65,128,0.00017728
YoloV12SalientRoi+GlobalThumb,1000004,780,485,278,16,250,3,253,185,65,128,0.00017788
YoloV12SalientRoi+GlobalThumb,1205000,870,486,364,20,251,4,255,186,65,128,0.00018088
YoloV12SalientRoi+GlobalThumb,1342027,779,426,339,12,250,3,253,185,65,128,0.00017788
YoloV12SalientRoi+GlobalThumb,1342078,1272,442,815,14,254,3,257,189,65,128,0.00018028
YoloV12SalientRoi+GlobalThumb,1398001,732,427,283,22,254,3,257,189,65,128,0.00018028
YoloV12SalientRoi+GlobalThumb,1503002,506,184,311,11,248,3,251,183,65,128,0.00017668
YoloV12SalientRoi+GlobalThumb,1503003,428,179,241,7,259,3,262,194,65,192,0.00018712
YoloV12SalientRoi+GlobalThumb,1525025,1176,307,868,0,251,3,254,186,65,128,0.00017848
YoloV12SalientRoi+GlobalThumb,2006001,839,410,405,24,250,4,254,185,65,128,0.00018028
YoloV12SalientRoi+GlobalThumb,2295000,677,412,236,28,253,3,256,188,65,128,0.00017968
YoloV12SalientRoi+GlobalThumb,3255000,762,457,293,11,255,3,258,190,65,128,0.00018088
YoloV12SalientRoi+GlobalThumb,3378000,774,382,373,19,250,3,253,185,65,128,0.00017788
YoloV12SalientRoi+GlobalThumb,3693000,715,410,284,21,250,4,254,185,65,128,0.00018028
YoloV12SalientRoi+GlobalThumb,3703001,1056,464,573,18,249,4,253,184,65,128,0.00017968
YoloV12SalientRoi+GlobalThumb,3711010,764,385,365,13,250,3,253,185,65,128,0.00017788
YoloV12SalientRoi+GlobalThumb,3716000,720,409,308,3,248,3,251,183,65,128,0.00017668
YoloV12SalientRoi+GlobalThumb,3742003,847,329,509,8,250,3,253,185,65,128,0.00017788
YoloV12SalientRoi+GlobalThumb,3939000,851,409,431,10,252,3,255,187,65,128,0.00017908
YoloV12SalientRoi+GlobalThumb,3939001,732,419,294,18,250,3,253,185,65,128,0.00017788
YoloV12SalientRoi+GlobalThumb,3939002,713,427,273,12,251,3,254,186,65,128,0.00017848
YoloV12SalientRoi+GlobalThumb,3947006,850,430,397,22,251,4,255,186,65,128,0.00018088
YoloV12SalientRoi+GlobalThumb,3983001,1451,465,967,17,253,4,257,188,65,128,0.00018208
YoloV12SalientRoi+GlobalThumb,4265001,1031,441,578,12,250,3,253,185,65,180,0.00018100
YoloV12SalientRoi+GlobalThumb,4554002,474,203,253,17,250,4,254,185,65,128,0.00018028
YoloV12SalientRoi+GlobalThumb,5060000,895,479,400,15,254,3,257,189,65,128,0.00018028
YoloV12SalientRoi+GlobalThumb,5123004,764,463,281,18,251,4,255,186,65,128,0.00018088
YoloV12SalientRoi+GlobalThumb,5385001,752,419,322,10,251,3,254,186,65,128,0.00017848
YoloV12SalientRoi+GlobalThumb,5388002,1044,450,572,21,248,4,252,183,65,128,0.00017908
YoloV12SalientRoi+GlobalThumb,5486002,1795,425,1357,12,249,3,252,184,65,128,0.00017728
YoloV12SalientRoi+GlobalThumb,5502000,704,350,336,17,251,4,255,186,65,128,0.00018088
YoloV12SalientRoi+GlobalThumb,5652001,740,508,225,7,253,3,256,188,65,128,0.00017968
YoloV12SalientRoi+GlobalThumb,5694002,1072,506,546,18,248,5,253,183,65,128,0.00018148
YoloV12SalientRoi+GlobalThumb,5816002,588,322,254,11,251,3,254,186,65,128,0.00017848
YoloV12SalientRoi+GlobalThumb,5992000,779,417,345,16,249,3,252,184,65,128,0.00017728
YoloV12SalientRoi+GlobalThumb,6040004,1108,399,693,14,253,3,256,188,65,128,0.00017968
YoloV12SalientRoi+GlobalThumb,6471007,1752,310,1321,121,249,17,266,184,65,128,0.00021088
YoloV12SalientRoi+GlobalThumb,6580000,800,537,253,8,250,3,253,185,65,128,0.00017788
YoloV12SalientRoi+GlobalThumb,6580003,754,487,252,14,251,3,254,186,65,128,0.00017848
YoloV12SalientRoi+GlobalThumb,6771003,815,313,483,18,249,3,252,184,65,128,0.00017728
YoloV12SalientRoi+GlobalThumb,6871002,702,422,255,24,248,4,252,183,65,128,0.00017908
YoloV12SalientRoi+GlobalThumb,7072001,585,290,274,20,251,4,255,186,65,128,0.00018088
YoloV12SalientRoi+GlobalThumb,7570002,762,405,344,13,249,3,252,184,65,128,0.00017728
YoloV12SalientRoi+GlobalThumb,7726000,738,430,287,20,250,4,254,185,65,128,0.00018028
YoloV12SalientRoi+GlobalThumb,7938001,787,459,306,21,248,3,251,183,65,128,0.00017668
YoloV12SalientRoi+GlobalThumb,7938006,799,495,287,16,258,3,261,193,65,192,0.00018652
YoloV12SalientRoi+GlobalThumb,7938007,774,458,301,15,254,3,257,189,65,128,0.00018028
