technique,image_id,original_bytes,processed_bytes,compression_ratio
Baseline_NoOp,103223_62_1.jpg,15413,15413,1.000000
Baseline_NoOp,103223_62_3.jpg,15413,15413,1.000000
Baseline_NoOp,103223_62_4.jpg,15413,15413,1.000000
Baseline_NoOp,103223_62_all.jpg,15413,15413,1.000000
Baseline_NoOp,103234_3_1.jpg,17312,17312,1.000000
Baseline_NoOp,103234_3_2.jpg,17312,17312,1.000000
Baseline_NoOp,103234_3_all.jpg,17312,17312,1.000000
Baseline_NoOp,103255_2_1.jpg,19314,19314,1.000000
Baseline_NoOp,103255_2_2.jpg,19314,19314,1.000000
Baseline_NoOp,103255_2_3.jpg,19314,19314,1.000000
Baseline_NoOp,103255_2_5.jpg,19314,19314,1.000000
Baseline_NoOp,103307_77_1.jpg,22092,22092,1.000000
Baseline_NoOp,103307_77_2.jpg,22092,22092,1.000000
Baseline_NoOp,103307_77_3.jpg,22092,22092,1.000000
Baseline_NoOp,103332_80_1.jpg,23631,23631,1.000000
Baseline_NoOp,103341_78_1.jpg,16486,16486,1.000000
Baseline_NoOp,103341_78_2.jpg,16486,16486,1.000000
Baseline_NoOp,103348_68_1.jpg,23031,23031,1.000000
Baseline_NoOp,103348_68_2.jpg,23031,23031,1.000000
Baseline_NoOp,103348_68_3.jpg,23031,23031,1.000000
Baseline_NoOp,103379_9_1.jpg,12806,12806,1.000000
Baseline_NoOp,103379_9_2.jpg,12806,12806,1.000000
Baseline_NoOp,103379_9_all.jpg,12806,12806,1.000000
Baseline_NoOp,103386_95_1.jpg,13492,13492,1.000000
Baseline_NoOp,103386_95_2.jpg,13492,13492,1.000000
Baseline_NoOp,103386_95_3.jpg,13492,13492,1.000000
Baseline_NoOp,103386_95_4.jpg,13492,13492,1.000000
Baseline_NoOp,103390_25_1.jpg,18109,18109,1.000000
Baseline_NoOp,103390_25_2.jpg,18109,18109,1.000000
Baseline_NoOp,103390_25_3.jpg,18109,18109,1.000000
Baseline_NoOp,103393_8_1.jpg,20038,20038,1.000000
Baseline_NoOp,103393_8_2.jpg,20038,20038,1.000000
Baseline_NoOp,103393_8_3.jpg,20038,20038,1.000000
Baseline_NoOp,103393_8_4.jpg,20038,20038,1.000000
Baseline_NoOp,103414_74_1.jpg,16327,16327,1.000000
Baseline_NoOp,103414_74_2.jpg,16327,16327,1.000000
Baseline_NoOp,103414_74_3.jpg,16327,16327,1.000000
Baseline_NoOp,103414_74_4.jpg,16327,16327,1.000000
Baseline_NoOp,103427_13_1.jpg,13962,13962,1.000000
Baseline_NoOp,103427_13_2.jpg,13962,13962,1.000000
Baseline_NoOp,103427_13_3.jpg,13962,13962,1.000000
Baseline_NoOp,103427_13_all.jpg,13962,13962,1.000000
Baseline_NoOp,103430_77_1.jpg,16851,16851,1.000000
Baseline_NoOp,103430_77_2.jpg,16851,16851,1.000000
Baseline_NoOp,103520_6_1.jpg,22678,22678,1.000000
Baseline_NoOp,103520_6_all.jpg,22678,22678,1.000000
Baseline_NoOp,103536_27_1.jpg,22496,22496,1.000000
Baseline_NoOp,103536_27_2.jpg,22496,22496,1.000000
Baseline_NoOp,103536_27_3.jpg,22496,22496,1.000000
Baseline_NoOp,103566_20_1.jpg,17176,17176,1.000000
Baseline_NoOp,103566_20_2.jpg,17176,17176,1.000000
Baseline_NoOp,103566_20_3.jpg,17176,17176,1.000000
Baseline_NoOp,10358_36_1.jpg,24010,24010,1.000000
Baseline_NoOp,10358_36_2.jpg,24010,24010,1.000000
Baseline_NoOp,10358_36_3.jpg,24010,24010,1.000000
Baseline_NoOp,10358_36_4.jpg,24010,24010,1.000000
Baseline_NoOp,10358_36_all.jpg,24010,24010,1.000000
Baseline_NoOp,103612_107_1.jpg,11605,11605,1.000000
Baseline_NoOp,103612_107_3.jpg,11605,11605,1.000000
Baseline_NoOp,103667_36_1.jpg,12522,12522,1.000000
Baseline_NoOp,103667_36_2.jpg,12522,12522,1.000000
Baseline_NoOp,103667_36_3.jpg,12522,12522,1.000000
Baseline_NoOp,103667_36_4.jpg,12522,12522,1.000000
Baseline_NoOp,103667_36_5.jpg,12522,12522,1.000000
Baseline_NoOp,103667_36_6.jpg,12522,12522,1.000000
Baseline_NoOp,103720_43_1.jpg,14322,14322,1.000000
Baseline_NoOp,103720_43_2.jpg,14322,14322,1.000000
Baseline_NoOp,103720_43_3.jpg,14322,14322,1.000000
Baseline_NoOp,103720_43_4.jpg,14322,14322,1.000000
Baseline_NoOp,103720_43_5.jpg,14322,14322,1.000000
Baseline_NoOp,103720_43_6.jpg,14322,14322,1.000000
Baseline_NoOp,103720_43_7.jpg,14322,14322,1.000000
Baseline_NoOp,103730_27_1.jpg,25377,25377,1.000000
Baseline_NoOp,103730_27_2.jpg,25377,25377,1.000000
Baseline_NoOp,103730_27_3.jpg,25377,25377,1.000000
Baseline_NoOp,103746_82_1.jpg,21912,21912,1.000000
Baseline_NoOp,103746_82_2.jpg,21912,21912,1.000000
Baseline_NoOp,103746_82_3.jpg,21912,21912,1.000000
Baseline_NoOp,103746_82_4.jpg,21912,21912,1.000000
Baseline_NoOp,103746_82_5.jpg,21912,21912,1.000000
Baseline_NoOp,103746_82_6.jpg,21912,21912,1.000000
Baseline_NoOp,103757_8_1.jpg,13683,13683,1.000000
Baseline_NoOp,103757_8_2.jpg,13683,13683,1.000000
Baseline_NoOp,103757_8_3.jpg,13683,13683,1.000000
Baseline_NoOp,103804_94_1.jpg,20359,20359,1.000000
Baseline_NoOp,103804_94_2.jpg,20359,20359,1.000000
Baseline_NoOp,103806_33_1.jpg,14539,14539,1.000000
Baseline_NoOp,103806_33_2.jpg,14539,14539,1.000000
Baseline_NoOp,103806_33_3.jpg,14539,14539,1.000000
Baseline_NoOp,103806_33_4.jpg,14539,14539,1.000000
Baseline_NoOp,103806_33_5.jpg,14539,14539,1.000000
Baseline_NoOp,103839_45_1.jpg,13559,13559,1.000000
Baseline_NoOp,103839_45_2.jpg,13559,13559,1.000000
Baseline_NoOp,103839_45_3.jpg,13559,13559,1.000000
Baseline_NoOp,103839_45_4.jpg,13559,13559,1.000000
Baseline_NoOp,103841_33_1.jpg,22489,22489,1.000000
Baseline_NoOp,103841_33_2.jpg,22489,22489,1.000000
Baseline_NoOp,103841_33_all.jpg,22489,22489,1.000000
Baseline_NoOp,103856_82_1.jpg,11504,11504,1.000000
Baseline_NoOp,103856_82_2.jpg,11504,11504,1.000000
Baseline_NoOp,103856_82_3.jpg,11504,11504,1.000000
Baseline_NoOp,103865_92_1.jpg,24804,24804,1.000000
Baseline_NoOp,103865_92_2.jpg,24804,24804,1.000000
Baseline_NoOp,103865_92_3.jpg,24804,24804,1.000000
Baseline_NoOp,103865_92_4.jpg,24804,24804,1.000000
Baseline_NoOp,103865_92_all.jpg,24804,24804,1.000000
Baseline_NoOp,103897_13_1.jpg,21216,21216,1.000000
Baseline_NoOp,103897_13_2.jpg,21216,21216,1.000000
Baseline_NoOp,103897_13_all.jpg,21216,21216,1.000000
Baseline_NoOp,104015_28_1.jpg,14022,14022,1.000000
Baseline_NoOp,104015_28_2.jpg,14022,14022,1.000000
Baseline_NoOp,104015_28_4.jpg,14022,14022,1.000000
Baseline_NoOp,104026_8_1.jpg,13106,13106,1.000000
Baseline_NoOp,104026_8_2.jpg,13106,13106,1.000000
Baseline_NoOp,104026_8_3.jpg,13106,13106,1.000000
Baseline_NoOp,104026_8_all.jpg,13106,13106,1.000000
Baseline_NoOp,104052_88_1.jpg,18012,18012,1.000000
Baseline_NoOp,104052_88_2.jpg,18012,18012,1.000000
Baseline_NoOp,104052_88_3.jpg,18012,18012,1.000000
Baseline_NoOp,104052_88_4.jpg,18012,18012,1.000000
Baseline_NoOp,104052_88_5.jpg,18012,18012,1.000000
Baseline_NoOp,104053_9_1.jpg,17825,17825,1.000000
Baseline_NoOp,104053_9_2.jpg,17825,17825,1.000000
Baseline_NoOp,104053_9_3.jpg,17825,17825,1.000000
Baseline_NoOp,104053_9_4.jpg,17825,17825,1.000000
Baseline_NoOp,104081_107_1.jpg,27897,27897,1.000000
Baseline_NoOp,104081_107_2.jpg,27897,27897,1.000000
Baseline_NoOp,104081_107_3.jpg,27897,27897,1.000000
Baseline_NoOp,104081_107_4.jpg,27897,27897,1.000000
Baseline_NoOp,104081_107_all.jpg,27897,27897,1.000000
Baseline_NoOp,104142_39_1.jpg,18155,18155,1.000000
Baseline_NoOp,104142_39_2.jpg,18155,18155,1.000000
Baseline_NoOp,104142_39_3.jpg,18155,18155,1.000000
Baseline_NoOp,104142_39_4.jpg,18155,18155,1.000000
Baseline_NoOp,104142_39_5.jpg,18155,18155,1.000000
Baseline_NoOp,104172_8_1.jpg,16688,16688,1.000000
Baseline_NoOp,104172_8_2.jpg,16688,16688,1.000000
Baseline_NoOp,104172_8_all.jpg,16688,16688,1.000000
Baseline_NoOp,104265_78_1.jpg,15030,15030,1.000000
Baseline_NoOp,104265_78_3.jpg,15030,15030,1.000000
Baseline_NoOp,104265_78_4.jpg,15030,15030,1.000000
Baseline_NoOp,104299_20_1.jpg,10414,10414,1.000000
Baseline_NoOp,104299_20_2.jpg,10414,10414,1.000000
Baseline_NoOp,104304_66_1.jpg,15629,15629,1.000000
Baseline_NoOp,104304_66_2.jpg,15629,15629,1.000000
Baseline_NoOp,104304_66_3.jpg,15629,15629,1.000000
Baseline_NoOp,104304_66_4.jpg,15629,15629,1.000000
Baseline_NoOp,104327_85_1.jpg,22052,22052,1.000000
Baseline_NoOp,104327_85_2.jpg,22052,22052,1.000000
Baseline_NoOp,104327_85_3.jpg,22052,22052,1.000000
Baseline_NoOp,104327_85_4.jpg,22052,22052,1.000000
Baseline_NoOp,104345_78_1.jpg,5407,5407,1.000000
Baseline_NoOp,104345_78_2.jpg,5407,5407,1.000000
Baseline_NoOp,104345_78_all.jpg,5407,5407,1.000000
Baseline_NoOp,104349_66_1.jpg,16786,16786,1.000000
Baseline_NoOp,104349_66_2.jpg,16786,16786,1.000000
Baseline_NoOp,104349_66_3.jpg,16786,16786,1.000000
Baseline_NoOp,104349_66_4.jpg,16786,16786,1.000000
Baseline_NoOp,104384_19_1.jpg,17175,17175,1.000000
Baseline_NoOp,104384_19_2.jpg,17175,17175,1.000000
Baseline_NoOp,104384_19_3.jpg,17175,17175,1.000000
Baseline_NoOp,104384_19_all.jpg,17175,17175,1.000000
Baseline_NoOp,104397_34_1.jpg,8353,8353,1.000000
Baseline_NoOp,104397_34_2.jpg,8353,8353,1.000000
Baseline_NoOp,104397_34_3.jpg,8353,8353,1.000000
Baseline_NoOp,104397_34_all.jpg,8353,8353,1.000000
Baseline_NoOp,104408_72_1.jpg,16951,16951,1.000000
Baseline_NoOp,104408_72_2.jpg,16951,16951,1.000000
Baseline_NoOp,104408_72_all.jpg,16951,16951,1.000000
Baseline_NoOp,104416_24_1.jpg,18610,18610,1.000000
Baseline_NoOp,104416_24_2.jpg,18610,18610,1.000000
Baseline_NoOp,104416_24_3.jpg,18610,18610,1.000000
Baseline_NoOp,104452_6_1.jpg,16266,16266,1.000000
Baseline_NoOp,104452_6_2.jpg,16266,16266,1.000000
Baseline_NoOp,104452_6_3.jpg,16266,16266,1.000000
Baseline_NoOp,104452_6_4.jpg,16266,16266,1.000000
Baseline_NoOp,104466_25_1.jpg,13824,13824,1.000000
Baseline_NoOp,104466_25_2.jpg,13824,13824,1.000000
Baseline_NoOp,104466_25_3.jpg,13824,13824,1.000000
Baseline_NoOp,104466_25_4.jpg,13824,13824,1.000000
Baseline_NoOp,104494_39_1.jpg,21600,21600,1.000000
Baseline_NoOp,104494_39_3.jpg,21600,21600,1.000000
Baseline_NoOp,104494_39_4.jpg,21600,21600,1.000000
Baseline_NoOp,104494_39_5.jpg,21600,21600,1.000000
Baseline_NoOp,104495_34_1.jpg,17380,17380,1.000000
Baseline_NoOp,104495_34_2.jpg,17380,17380,1.000000
Baseline_NoOp,104495_34_3.jpg,17380,17380,1.000000
Baseline_NoOp,104495_34_4.jpg,17380,17380,1.000000
Baseline_NoOp,104495_34_all.jpg,17380,17380,1.000000
Baseline_NoOp,104509_1_1.jpg,23074,23074,1.000000
Baseline_NoOp,104509_1_2.jpg,23074,23074,1.000000
Baseline_NoOp,104543_105_1.jpg,11299,11299,1.000000
Baseline_NoOp,104550_7_1.jpg,17574,17574,1.000000
Baseline_NoOp,104550_7_2.jpg,17574,17574,1.000000
Baseline_NoOp,104550_7_3.jpg,17574,17574,1.000000
Baseline_NoOp,104550_7_4.jpg,17574,17574,1.000000
Baseline_NoOp,104556_37_1.jpg,17258,17258,1.000000
Baseline_NoOp,104556_37_2.jpg,17258,17258,1.000000
Baseline_NoOp,104556_37_3.jpg,17258,17258,1.000000
Baseline_NoOp,104564_82_1.jpg,17313,17313,1.000000
Baseline_NoOp,104564_82_2.jpg,17313,17313,1.000000
Baseline_NoOp,104564_82_3.jpg,17313,17313,1.000000
Baseline_NoOp,104568_45_1.jpg,20337,20337,1.000000
Baseline_NoOp,104568_45_2.jpg,20337,20337,1.000000
Baseline_NoOp,104568_45_all.jpg,20337,20337,1.000000
Baseline_NoOp,104594_17_1.jpg,19419,19419,1.000000
Baseline_NoOp,104594_17_all.jpg,19419,19419,1.000000
Baseline_NoOp,104610_33_1.jpg,19737,19737,1.000000
Baseline_NoOp,104610_33_2.jpg,19737,19737,1.000000
Baseline_NoOp,104610_33_3.jpg,19737,19737,1.000000
Baseline_NoOp,104610_33_4.jpg,19737,19737,1.000000
Baseline_NoOp,104610_33_5.jpg,19737,19737,1.000000
Baseline_NoOp,10466_27_1.jpg,12584,12584,1.000000
Baseline_NoOp,10466_27_10.jpg,12584,12584,1.000000
Baseline_NoOp,10466_27_2.jpg,12584,12584,1.000000
Baseline_NoOp,10466_27_3.jpg,12584,12584,1.000000
Baseline_NoOp,10466_27_4.jpg,12584,12584,1.000000
Baseline_NoOp,10466_27_5.jpg,12584,12584,1.000000
Baseline_NoOp,10466_27_6.jpg,12584,12584,1.000000
Baseline_NoOp,10466_27_7.jpg,12584,12584,1.000000
Baseline_NoOp,10466_27_8.jpg,12584,12584,1.000000
Baseline_NoOp,10466_27_9.jpg,12584,12584,1.000000
Baseline_NoOp,104691_49_1.jpg,21414,21414,1.000000
Baseline_NoOp,104691_49_2.jpg,21414,21414,1.000000
Baseline_NoOp,104691_49_3.jpg,21414,21414,1.000000
Baseline_NoOp,104691_49_all.jpg,21414,21414,1.000000
Baseline_NoOp,104711_9_1.jpg,21775,21775,1.000000
Baseline_NoOp,104711_9_2.jpg,21775,21775,1.000000
Baseline_NoOp,104711_9_3.jpg,21775,21775,1.000000
Baseline_NoOp,104711_9_4.jpg,21775,21775,1.000000
Baseline_NoOp,104711_9_5.jpg,21775,21775,1.000000
Baseline_NoOp,104756_12_1.jpg,19344,19344,1.000000
Baseline_NoOp,104756_12_all.jpg,19344,19344,1.000000
Baseline_NoOp,104808_94_1.jpg,16651,16651,1.000000
Baseline_NoOp,104808_94_2.jpg,16651,16651,1.000000
Baseline_NoOp,104808_94_3.jpg,16651,16651,1.000000
Baseline_NoOp,104808_94_all.jpg,16651,16651,1.000000
Baseline_NoOp,104829_110_1.jpg,19844,19844,1.000000
Baseline_NoOp,104829_110_2.jpg,19844,19844,1.000000
Baseline_NoOp,104842_84_1.jpg,12738,12738,1.000000
Baseline_NoOp,104842_84_2.jpg,12738,12738,1.000000
Baseline_NoOp,104842_84_3.jpg,12738,12738,1.000000
Baseline_NoOp,104842_84_all.jpg,12738,12738,1.000000
Baseline_NoOp,10484_83_1.jpg,20342,20342,1.000000
Baseline_NoOp,104879_32_1.jpg,22872,22872,1.000000
Baseline_NoOp,104879_32_2.jpg,22872,22872,1.000000
Baseline_NoOp,104879_32_3.jpg,22872,22872,1.000000
Baseline_NoOp,104891_39_1.jpg,21504,21504,1.000000
Baseline_NoOp,104891_39_2.jpg,21504,21504,1.000000
Baseline_NoOp,104891_39_3.jpg,21504,21504,1.000000
Baseline_NoOp,104891_39_4.jpg,21504,21504,1.000000
Baseline_NoOp,104891_39_5.jpg,21504,21504,1.000000
Baseline_NoOp,104891_39_7.jpg,21504,21504,1.000000
Baseline_NoOp,104900_52_1.jpg,16617,16617,1.000000
Baseline_NoOp,104900_52_all.jpg,16617,16617,1.000000
Baseline_NoOp,104906_19_1.jpg,23275,23275,1.000000
Baseline_NoOp,104906_19_2.jpg,23275,23275,1.000000
Baseline_NoOp,104906_19_all.jpg,23275,23275,1.000000
Baseline_NoOp,104930_56_1.jpg,20784,20784,1.000000
Baseline_NoOp,104930_56_2.jpg,20784,20784,1.000000
Baseline_NoOp,104930_56_3.jpg,20784,20784,1.000000
Baseline_NoOp,104930_56_4.jpg,20784,20784,1.000000
Baseline_NoOp,104965_1_1.jpg,14151,14151,1.000000
Baseline_NoOp,104965_1_2.jpg,14151,14151,1.000000
Baseline_NoOp,104965_1_3.jpg,14151,14151,1.000000
Baseline_NoOp,104974_48_1.jpg,16250,16250,1.000000
Baseline_NoOp,104974_48_2.jpg,16250,16250,1.000000
Baseline_NoOp,104977_42_1.jpg,14606,14606,1.000000
Baseline_NoOp,104977_42_2.jpg,14606,14606,1.000000
Baseline_NoOp,104977_42_all.jpg,14606,14606,1.000000
Baseline_NoOp,104980_6_1.jpg,20322,20322,1.000000
Baseline_NoOp,104980_6_2.jpg,20322,20322,1.000000
Baseline_NoOp,104980_6_4.jpg,20322,20322,1.000000
Baseline_NoOp,105027_41_1.jpg,13481,13481,1.000000
Baseline_NoOp,105027_41_2.jpg,13481,13481,1.000000
Baseline_NoOp,105027_41_3.jpg,13481,13481,1.000000
Baseline_NoOp,105040_39_1.jpg,20937,20937,1.000000
Baseline_NoOp,105040_39_4.jpg,20937,20937,1.000000
Baseline_NoOp,105040_39_5.jpg,20937,20937,1.000000
Baseline_NoOp,105055_58_1.jpg,13016,13016,1.000000
Baseline_NoOp,105055_58_2.jpg,13016,13016,1.000000
Baseline_NoOp,105055_58_3.jpg,13016,13016,1.000000
Baseline_NoOp,105055_58_4.jpg,13016,13016,1.000000
Baseline_NoOp,105066_67_1.jpg,25720,25720,1.000000
Baseline_NoOp,105066_67_3.jpg,25720,25720,1.000000
Baseline_NoOp,105066_67_4.jpg,25720,25720,1.000000
Baseline_NoOp,105066_67_5.jpg,25720,25720,1.000000
Baseline_NoOp,105096_20_1.jpg,9990,9990,1.000000
Baseline_NoOp,105096_20_2.jpg,9990,9990,1.000000
Baseline_NoOp,105096_20_3.jpg,9990,9990,1.000000
Baseline_NoOp,105096_20_4.jpg,9990,9990,1.000000
Baseline_NoOp,105096_20_5.jpg,9990,9990,1.000000
Baseline_NoOp,105114_32_1.jpg,19950,19950,1.000000
Baseline_NoOp,105114_32_2.jpg,19950,19950,1.000000
Baseline_NoOp,105139_67_1.jpg,19043,19043,1.000000
Baseline_NoOp,105139_67_2.jpg,19043,19043,1.000000
Baseline_NoOp,105139_67_3.jpg,19043,19043,1.000000
Baseline_NoOp,105139_67_4.jpg,19043,19043,1.000000
Baseline_NoOp,105139_67_all.jpg,19043,19043,1.000000
Baseline_NoOp,105156_8_1.jpg,22005,22005,1.000000
Baseline_NoOp,105156_8_2.jpg,22005,22005,1.000000
Baseline_NoOp,105156_8_3.jpg,22005,22005,1.000000
Baseline_NoOp,105168_1_1.jpg,14195,14195,1.000000
Baseline_NoOp,105168_1_2.jpg,14195,14195,1.000000
Baseline_NoOp,105168_1_3.jpg,14195,14195,1.000000
Baseline_NoOp,105168_1_4.jpg,14195,14195,1.000000
Baseline_NoOp,105194_83_1.jpg,13304,13304,1.000000
Baseline_NoOp,105194_83_2.jpg,13304,13304,1.000000
Baseline_NoOp,105194_83_3.jpg,13304,13304,1.000000
Baseline_NoOp,105200_84_1.jpg,22664,22664,1.000000
Baseline_NoOp,105200_84_2.jpg,22664,22664,1.000000
Baseline_NoOp,105200_84_3.jpg,22664,22664,1.000000
Baseline_NoOp,105200_84_all.jpg,22664,22664,1.000000
Baseline_NoOp,105220_105_1.jpg,18711,18711,1.000000
Baseline_NoOp,105220_105_2.jpg,18711,18711,1.000000
Baseline_NoOp,105220_105_3.jpg,18711,18711,1.000000
Baseline_NoOp,105279_90_1.jpg,20264,20264,1.000000
Baseline_NoOp,105388_71_1.jpg,22859,22859,1.000000
Baseline_NoOp,105389_94_1.jpg,19054,19054,1.000000
Baseline_NoOp,105389_94_2.jpg,19054,19054,1.000000
Baseline_NoOp,105389_94_3.jpg,19054,19054,1.000000
Baseline_NoOp,105389_94_4.jpg,19054,19054,1.000000
Baseline_NoOp,105399_68_1.jpg,19265,19265,1.000000
Baseline_NoOp,105399_68_2.jpg,19265,19265,1.000000
Baseline_NoOp,105399_68_3.jpg,19265,19265,1.000000
Baseline_NoOp,105470_89_1.jpg,18315,18315,1.000000
Baseline_NoOp,105470_89_2.jpg,18315,18315,1.000000
Baseline_NoOp,105470_89_3.jpg,18315,18315,1.000000
Baseline_NoOp,105470_89_4.jpg,18315,18315,1.000000
Baseline_NoOp,105472_102_1.jpg,20194,20194,1.000000
Baseline_NoOp,105472_102_2.jpg,20194,20194,1.000000
Baseline_NoOp,105472_102_3.jpg,20194,20194,1.000000
Baseline_NoOp,105472_102_4.jpg,20194,20194,1.000000
Baseline_NoOp,105482_39_1.jpg,23200,23200,1.000000
Baseline_NoOp,105482_39_2.jpg,23200,23200,1.000000
Baseline_NoOp,105482_39_3.jpg,23200,23200,1.000000
Baseline_NoOp,105518_17_1.jpg,20159,20159,1.000000
Baseline_NoOp,105518_17_2.jpg,20159,20159,1.000000
Baseline_NoOp,105518_17_3.jpg,20159,20159,1.000000
Baseline_NoOp,105518_17_all.jpg,20159,20159,1.000000
Baseline_NoOp,105589_102_1.jpg,18995,18995,1.000000
Baseline_NoOp,105589_102_2.jpg,18995,18995,1.000000
Baseline_NoOp,105603_35_1.jpg,12425,12425,1.000000
Baseline_NoOp,105603_35_2.jpg,12425,12425,1.000000
Baseline_NoOp,105603_35_3.jpg,12425,12425,1.000000
Baseline_NoOp,105603_35_4.jpg,12425,12425,1.000000
Baseline_NoOp,105603_35_5.jpg,12425,12425,1.000000
Baseline_NoOp,105647_40_1.jpg,25851,25851,1.000000
Baseline_NoOp,105647_40_2.jpg,25851,25851,1.000000
Baseline_NoOp,105647_40_3.jpg,25851,25851,1.000000
Baseline_NoOp,105647_40_4.jpg,25851,25851,1.000000
Baseline_NoOp,105647_40_5.jpg,25851,25851,1.000000
Baseline_NoOp,105655_79_1.jpg,23658,23658,1.000000
Baseline_NoOp,105655_79_2.jpg,23658,23658,1.000000
Baseline_NoOp,105655_79_3.jpg,23658,23658,1.000000
Baseline_NoOp,105655_79_4.jpg,23658,23658,1.000000
Baseline_NoOp,105655_79_5.jpg,23658,23658,1.000000
Baseline_NoOp,105658_24_1.jpg,16418,16418,1.000000
Baseline_NoOp,105658_24_2.jpg,16418,16418,1.000000
Baseline_NoOp,105658_24_3.jpg,16418,16418,1.000000
Baseline_NoOp,105658_24_4.jpg,16418,16418,1.000000
Baseline_NoOp,105685_1_1.jpg,21566,21566,1.000000
Baseline_NoOp,105685_1_4.jpg,21566,21566,1.000000
Baseline_NoOp,105685_1_5.jpg,21566,21566,1.000000
Baseline_NoOp,105685_1_6.jpg,21566,21566,1.000000
Baseline_NoOp,105685_1_7.jpg,21566,21566,1.000000
Baseline_NoOp,105685_1_8.jpg,21566,21566,1.000000
Baseline_NoOp,105708_64_1.jpg,12663,12663,1.000000
Baseline_NoOp,105708_64_2.jpg,12663,12663,1.000000
Baseline_NoOp,105708_64_3.jpg,12663,12663,1.000000
Baseline_NoOp,105708_64_4.jpg,12663,12663,1.000000
Baseline_NoOp,105714_4_1.jpg,19945,19945,1.000000
Baseline_NoOp,105714_4_2.jpg,19945,19945,1.000000
Baseline_NoOp,105714_4_3.jpg,19945,19945,1.000000
Baseline_NoOp,105728_45_1.jpg,20468,20468,1.000000
Baseline_NoOp,105728_45_2.jpg,20468,20468,1.000000
Baseline_NoOp,105728_45_3.jpg,20468,20468,1.000000
Baseline_NoOp,105728_45_4.jpg,20468,20468,1.000000
Baseline_NoOp,105728_45_5.jpg,20468,20468,1.000000
Baseline_NoOp,105728_45_6.jpg,20468,20468,1.000000
Baseline_NoOp,105728_45_7.jpg,20468,20468,1.000000
Baseline_NoOp,105734_34_1.jpg,12040,12040,1.000000
Baseline_NoOp,105734_34_2.jpg,12040,12040,1.000000
Baseline_NoOp,105734_34_3.jpg,12040,12040,1.000000
Baseline_NoOp,105734_34_4.jpg,12040,12040,1.000000
Baseline_NoOp,105734_34_all.jpg,12040,12040,1.000000
Baseline_NoOp,105737_34_1.jpg,17263,17263,1.000000
Baseline_NoOp,105737_34_2.jpg,17263,17263,1.000000
Baseline_NoOp,105737_34_3.jpg,17263,17263,1.000000
Baseline_NoOp,105737_34_4.jpg,17263,17263,1.000000
Baseline_NoOp,105750_38_1.jpg,28852,28852,1.000000
Baseline_NoOp,105750_38_2.jpg,28852,28852,1.000000
Baseline_NoOp,105750_38_all.jpg,28852,28852,1.000000
Baseline_NoOp,105783_50_1.jpg,20378,20378,1.000000
Baseline_NoOp,105783_50_2.jpg,20378,20378,1.000000
Baseline_NoOp,105783_50_3.jpg,20378,20378,1.000000
Baseline_NoOp,105783_50_4.jpg,20378,20378,1.000000
Baseline_NoOp,105783_50_5.jpg,20378,20378,1.000000
Baseline_NoOp,105783_50_6.jpg,20378,20378,1.000000
Baseline_NoOp,10581_48_1.jpg,17955,17955,1.000000
Baseline_NoOp,10581_48_2.jpg,17955,17955,1.000000
Baseline_NoOp,10581_48_3.jpg,17955,17955,1.000000
Baseline_NoOp,10581_48_all.jpg,17955,17955,1.000000
Baseline_NoOp,105865_41_1.jpg,17018,17018,1.000000
Baseline_NoOp,105865_41_2.jpg,17018,17018,1.000000
Baseline_NoOp,105865_41_3.jpg,17018,17018,1.000000
Baseline_NoOp,105867_45_1.jpg,14438,14438,1.000000
Baseline_NoOp,105867_45_2.jpg,14438,14438,1.000000
Baseline_NoOp,105867_45_3.jpg,14438,14438,1.000000
Baseline_NoOp,105867_45_4.jpg,14438,14438,1.000000
Baseline_NoOp,105876_87_1.jpg,28075,28075,1.000000
Baseline_NoOp,105877_55_1.jpg,14680,14680,1.000000
Baseline_NoOp,105877_55_2.jpg,14680,14680,1.000000
Baseline_NoOp,105877_55_4.jpg,14680,14680,1.000000
Baseline_NoOp,105877_55_5.jpg,14680,14680,1.000000
Baseline_NoOp,105879_8_1.jpg,22387,22387,1.000000
Baseline_NoOp,105879_8_2.jpg,22387,22387,1.000000
Baseline_NoOp,105879_8_3.jpg,22387,22387,1.000000
Baseline_NoOp,105879_8_all.jpg,22387,22387,1.000000
Baseline_NoOp,105888_69_1.jpg,23453,23453,1.000000
Baseline_NoOp,105888_69_2.jpg,23453,23453,1.000000
Baseline_NoOp,105888_69_3.jpg,23453,23453,1.000000
Baseline_NoOp,105888_69_4.jpg,23453,23453,1.000000
Baseline_NoOp,105888_69_5.jpg,23453,23453,1.000000
Baseline_NoOp,105888_69_6.jpg,23453,23453,1.000000
Baseline_NoOp,105888_69_7.jpg,23453,23453,1.000000
Baseline_NoOp,10591_90_1.jpg,20720,20720,1.000000
Baseline_NoOp,10591_90_all.jpg,20720,20720,1.000000
Baseline_NoOp,105936_45_1.jpg,23885,23885,1.000000
Baseline_NoOp,105936_45_10.jpg,23885,23885,1.000000
Baseline_NoOp,105936_45_11.jpg,23885,23885,1.000000
Baseline_NoOp,105936_45_2.jpg,23885,23885,1.000000
Baseline_NoOp,105936_45_3.jpg,23885,23885,1.000000
Baseline_NoOp,105936_45_4.jpg,23885,23885,1.000000
Baseline_NoOp,105936_45_5.jpg,23885,23885,1.000000
Baseline_NoOp,105936_45_6.jpg,23885,23885,1.000000
