preprocessor,sample_id,end_to_end_ms,send_to_response_created_ms,response_created_to_first_token_ms,first_token_to_done_ms,input_tokens,output_tokens,total_tokens,text_input_tokens,image_input_tokens,cached_tokens,total_cost_usd
WebP_Lossy_Q85,8204002,1128,460,642,25,535,5,540,212,323,0,0.00039760
WebP_Lossy_Q85,8401010,940,512,412,15,534,3,537,211,323,0,0.00039220
WebP_Lossy_Q85,8583000,789,344,432,12,532,3,535,209,323,0,0.00039100
WebP_Lossy_Q85,8771005,933,204,715,13,530,3,533,207,323,0,0.00038980
WebP_Lossy_Q85,8803002,2003,1012,978,12,536,3,539,213,323,0,0.00039340
WebP_Lossy_Q85,8899001,1107,523,555,29,531,4,535,208,323,0,0.00039280
WebP_Lossy_Q85,9156003,809,365,428,15,533,4,537,210,323,0,0.00039400
WebP_Lossy_Q85,9236007,711,325,368,17,536,3,539,213,323,0,0.00039340
WebP_Lossy_Q85,9236008,873,326,529,16,533,3,536,210,323,0,0.00039160
WebP_Lossy_Q85,9729001,596,220,361,14,393,3,396,199,194,0,0.00028180
WebP_Lossy_Q85,9729002,686,214,457,14,397,3,400,203,194,0,0.00028420
WebP_Lossy_Q85,9769001,968,478,472,17,532,3,535,209,323,0,0.00039100
WebP_Lossy_Q85,9800009,641,310,317,13,535,3,538,212,323,0,0.00039280
WebP_Lossy_Q85,9800012,750,335,399,14,533,3,536,210,323,0,0.00039160
WebP_Lossy_Q85,10023000,1028,460,549,18,531,4,535,208,323,0,0.00039280
WebP_Lossy_Q85,10216004,757,346,396,14,539,3,542,216,323,0,0.00039520
WebP_Lossy_Q85,10534005,842,453,371,16,532,4,536,209,323,192,0.00040492
WebP_Lossy_Q85,10793001,934,313,600,21,534,4,538,211,323,0,0.00039460
WebP_Lossy_Q85,10920001,833,440,370,21,531,5,536,208,323,0,0.00039520
WebP_Lossy_Q85,11184008,500,191,284,24,392,4,396,198,194,0,0.00028360
WebP_Lossy_Q85,11291003,1008,549,420,38,532,4,536,209,323,0,0.00039340
WebP_Lossy_Q85,11364000,1141,616,508,17,535,3,538,212,323,0,0.00039280
WebP_Lossy_Q85,12047000,610,330,264,15,540,3,543,217,323,0,0.00039580
GazeRoi+GlobalThumb,338002,604,191,398,14,603,3,606,215,388,0,0.00044660
GazeRoi+GlobalThumb,387002,645,206,425,13,609,3,612,221,388,192,0.00046172
GazeRoi+GlobalThumb,486003,1548,324,1208,15,744,3,747,227,517,192,0.00056852
GazeRoi+GlobalThumb,699002,646,163,469,13,603,3,606,215,388,0,0.00044660
GazeRoi+GlobalThumb,1000004,1530,329,1188,12,743,3,746,226,517,0,0.00055640
GazeRoi+GlobalThumb,1205000,685,293,377,14,605,3,608,217,388,0,0.00044780
GazeRoi+GlobalThumb,1342027,854,301,536,17,604,3,607,216,388,0,0.00044720
GazeRoi+GlobalThumb,1342078,1075,348,710,16,608,3,611,220,388,0,0.00044960
GazeRoi+GlobalThumb,1398001,1659,182,1459,17,608,3,611,220,388,0,0.00044960
GazeRoi+GlobalThumb,1503002,533,153,377,3,602,3,605,214,388,0,0.00044600
GazeRoi+GlobalThumb,1503003,1255,760,481,13,613,3,616,225,388,0,0.00045260
GazeRoi+GlobalThumb,1525025,747,190,541,15,605,3,608,217,388,0,0.00044780
GazeRoi+GlobalThumb,2006001,939,298,621,19,604,4,608,216,388,0,0.00044960
GazeRoi+GlobalThumb,2295000,620,274,332,13,607,3,610,219,388,0,0.00044900
GazeRoi+GlobalThumb,3255000,518,146,357,14,609,3,612,221,388,192,0.00046172
GazeRoi+GlobalThumb,3378000,1158,182,963,12,604,3,607,216,388,0,0.00044720
GazeRoi+GlobalThumb,3693000,611,204,385,21,604,4,608,216,388,0,0.00044960
GazeRoi+GlobalThumb,3703001,1289,303,968,17,603,4,607,215,388,0,0.00044900
GazeRoi+GlobalThumb,3711010,580,181,385,13,604,3,607,216,388,0,0.00044720
GazeRoi+GlobalThumb,3716000,587,160,412,14,602,3,605,214,388,0,0.00044600
GazeRoi+GlobalThumb,3742003,581,169,391,19,604,4,608,216,388,0,0.00044960
GazeRoi+GlobalThumb,3939000,806,174,616,14,606,3,609,218,388,0,0.00044840
GazeRoi+GlobalThumb,3939001,561,181,365,15,604,3,607,216,388,0,0.00044720
GazeRoi+GlobalThumb,3939002,1082,279,787,14,605,3,608,217,388,0,0.00044780
GazeRoi+GlobalThumb,3947006,875,276,579,20,605,4,609,217,388,0,0.00045020
GazeRoi+GlobalThumb,3983001,550,200,323,25,607,4,611,219,388,0,0.00045140
GazeRoi+GlobalThumb,4265001,689,309,370,9,604,3,607,216,388,0,0.00044720
GazeRoi+GlobalThumb,4554002,548,176,351,20,604,4,608,216,388,0,0.00044960
GazeRoi+GlobalThumb,5060000,647,206,421,20,608,3,611,220,388,0,0.00044960
GazeRoi+GlobalThumb,5123004,639,292,327,19,605,4,609,217,388,0,0.00045020
GazeRoi+GlobalThumb,5385001,710,165,474,69,605,3,608,217,388,0,0.00044780
GazeRoi+GlobalThumb,5388002,1273,286,968,18,602,4,606,214,388,0,0.00044840
GazeRoi+GlobalThumb,5486002,513,182,307,24,603,3,606,215,388,0,0.00044660
GazeRoi+GlobalThumb,5502000,708,339,352,16,605,3,608,217,388,0,0.00044780
GazeRoi+GlobalThumb,5652001,556,170,370,15,607,3,610,219,388,0,0.00044900
GazeRoi+GlobalThumb,5694002,689,289,371,29,602,5,607,214,388,0,0.00045080
GazeRoi+GlobalThumb,5816002,541,204,322,13,744,3,747,227,517,0,0.00055700
GazeRoi+GlobalThumb,5992000,1531,170,1346,14,603,3,606,215,388,0,0.00044660
GazeRoi+GlobalThumb,6040004,2700,209,2457,33,607,3,610,219,388,0,0.00044900
GazeRoi+GlobalThumb,6471007,1602,215,1373,14,603,3,606,215,388,0,0.00044660
GazeRoi+GlobalThumb,6580000,758,205,539,13,604,3,607,216,388,0,0.00044720
GazeRoi+GlobalThumb,6580003,1938,184,1741,12,605,3,608,217,388,192,0.00045932
GazeRoi+GlobalThumb,6771003,746,150,584,10,603,3,606,215,388,0,0.00044660
GazeRoi+GlobalThumb,6871002,496,168,311,16,602,3,605,214,388,0,0.00044600
GazeRoi+GlobalThumb,7072001,529,161,354,13,605,3,608,217,388,0,0.00044780
GazeRoi+GlobalThumb,7570002,911,290,618,3,742,3,745,225,517,0,0.00055580
GazeRoi+GlobalThumb,7726000,778,325,444,8,604,3,607,216,388,0,0.00044720
GazeRoi+GlobalThumb,7938001,861,180,654,26,602,3,605,214,388,0,0.00044600
GazeRoi+GlobalThumb,7938006,737,155,568,13,612,3,615,224,388,192,0.00046352
GazeRoi+GlobalThumb,7938007,770,206,550,13,608,3,611,220,388,0,0.00044960
GazeRoi+GlobalThumb,8065000,822,198,602,22,606,5,611,218,388,0,0.00045320
GazeRoi+GlobalThumb,8065001,511,183,312,15,604,3,607,216,388,0,0.00044720
GazeRoi+GlobalThumb,8204002,1961,406,1543,12,606,3,609,218,388,0,0.00044840
GazeRoi+GlobalThumb,8401010,767,182,584,0,605,3,608,217,388,0,0.00044780
GazeRoi+GlobalThumb,8583000,913,287,606,18,603,4,607,215,388,0,0.00044900
GazeRoi+GlobalThumb,8771005,609,184,411,13,601,3,604,213,388,0,0.00044540
GazeRoi+GlobalThumb,8803002,541,177,348,14,607,3,610,219,388,0,0.00044900
GazeRoi+GlobalThumb,8899001,895,423,449,22,741,4,745,224,517,0,0.00055760
GazeRoi+GlobalThumb,9156003,780,282,477,20,604,4,608,216,388,0,0.00044960
GazeRoi+GlobalThumb,9236007,1070,195,861,14,607,3,610,219,388,0,0.00044900
GazeRoi+GlobalThumb,9236008,528,209,300,19,604,4,608,216,388,0,0.00044960
GazeRoi+GlobalThumb,9729001,472,154,302,15,603,3,606,215,388,0,0.00044660
GazeRoi+GlobalThumb,9729002,602,183,408,10,607,3,610,219,388,0,0.00044900
GazeRoi+GlobalThumb,9769001,530,174,347,8,603,3,606,215,388,0,0.00044660
GazeRoi+GlobalThumb,9800009,848,205,626,16,606,3,609,218,388,0,0.00044840
GazeRoi+GlobalThumb,9800012,512,217,279,15,604,3,607,216,388,0,0.00044720
GazeRoi+GlobalThumb,10023000,546,185,334,27,602,5,607,214,388,0,0.00045080
GazeRoi+GlobalThumb,10216004,582,182,385,15,610,3,613,222,388,0,0.00045080
GazeRoi+GlobalThumb,10534005,587,211,357,17,603,4,607,215,388,0,0.00044900
GazeRoi+GlobalThumb,10793001,652,303,329,19,605,4,609,217,388,0,0.00045020
GazeRoi+GlobalThumb,10920001,560,202,329,29,602,5,607,214,388,0,0.00045080
GazeRoi+GlobalThumb,11184008,550,179,337,32,602,3,605,214,388,0,0.00044600
GazeRoi+GlobalThumb,11291003,986,348,598,39,603,4,607,215,388,0,0.00044900
GazeRoi+GlobalThumb,11364000,1321,277,1030,13,606,3,609,218,388,0,0.00044840
GazeRoi+GlobalThumb,12047000,782,292,467,22,611,4,615,223,388,0,0.00045380
SalientRoi+GlobalThumb,338002,544,180,363,0,603,3,606,215,388,0,0.00044660
SalientRoi+GlobalThumb,387002,465,161,289,14,609,3,612,221,388,0,0.00045020
SalientRoi+GlobalThumb,486003,497,182,299,14,605,3,608,217,388,0,0.00044780
SalientRoi+GlobalThumb,699002,483,162,308,12,603,3,606,215,388,0,0.00044660
SalientRoi+GlobalThumb,1000004,501,167,318,15,604,3,607,216,388,0,0.00044720
SalientRoi+GlobalThumb,1205000,500,173,310,16,605,3,608,217,388,0,0.00044780
SalientRoi+GlobalThumb,1342027,547,149,382,15,604,3,607,216,388,0,0.00044720
SalientRoi+GlobalThumb,1342078,721,155,547,19,608,3,611,220,388,0,0.00044960
SalientRoi+GlobalThumb,1398001,982,153,813,15,608,3,611,220,388,0,0.00044960
SalientRoi+GlobalThumb,1503002,674,149,513,11,602,3,605,214,388,0,0.00044600
SalientRoi+GlobalThumb,1503003,527,148,358,20,613,3,616,225,388,0,0.00045260
SalientRoi+GlobalThumb,1525025,713,161,540,12,605,3,608,217,388,0,0.00044780
SalientRoi+GlobalThumb,2006001,505,172,312,19,604,4,608,216,388,0,0.00044960
SalientRoi+GlobalThumb,2295000,735,167,546,20,607,4,611,219,388,0,0.00045140
SalientRoi+GlobalThumb,3255000,694,155,524,13,609,3,612,221,388,0,0.00045020
SalientRoi+GlobalThumb,3378000,689,209,473,6,604,3,607,216,388,0,0.00044720
SalientRoi+GlobalThumb,3693000,726,153,558,14,604,3,607,216,388,0,0.00044720
SalientRoi+GlobalThumb,3703001,485,177,306,2,603,4,607,215,388,0,0.00044900
SalientRoi+GlobalThumb,3711010,533,168,343,22,604,4,608,216,388,0,0.00044960
SalientRoi+GlobalThumb,3716000,621,157,447,17,602,4,606,214,388,0,0.00044840
SalientRoi+GlobalThumb,3742003,1627,168,1444,14,604,3,607,216,388,0,0.00044720
SalientRoi+GlobalThumb,3939000,474,146,309,17,606,3,609,218,388,0,0.00044840
SalientRoi+GlobalThumb,3939001,474,149,314,10,604,3,607,216,388,0,0.00044720
SalientRoi+GlobalThumb,3939002,1544,163,1348,32,605,3,608,217,388,0,0.00044780
SalientRoi+GlobalThumb,3947006,928,152,757,18,605,4,609,217,388,0,0.00045020
SalientRoi+GlobalThumb,3983001,522,157,341,23,607,4,611,219,388,0,0.00045140
SalientRoi+GlobalThumb,4265001,494,153,321,19,604,4,608,216,388,0,0.00044960
SalientRoi+GlobalThumb,4554002,522,156,353,12,604,4,608,216,388,0,0.00044960
SalientRoi+GlobalThumb,5060000,740,155,571,13,608,3,611,220,388,0,0.00044960
SalientRoi+GlobalThumb,5123004,733,166,546,20,605,4,609,217,388,0,0.00045020
SalientRoi+GlobalThumb,5385001,568,184,360,23,605,3,608,217,388,0,0.00044780
SalientRoi+GlobalThumb,5388002,1159,167,970,20,602,4,606,214,388,0,0.00044840
SalientRoi+GlobalThumb,5486002,622,172,430,18,603,4,607,215,388,0,0.00044900
SalientRoi+GlobalThumb,5502000,472,160,291,21,605,3,608,217,388,0,0.00044780
SalientRoi+GlobalThumb,5652001,538,157,365,15,607,3,610,219,388,0,0.00044900
SalientRoi+GlobalThumb,5694002,481,152,304,24,602,5,607,214,388,0,0.00045080
SalientRoi+GlobalThumb,5816002,836,161,654,20,605,3,608,217,388,0,0.00044780
SalientRoi+GlobalThumb,5992000,462,155,293,13,603,3,606,215,388,0,0.00044660
SalientRoi+GlobalThumb,6040004,588,163,412,12,607,3,610,219,388,0,0.00044900
SalientRoi+GlobalThumb,6471007,643,154,471,17,603,3,606,215,388,0,0.00044660
SalientRoi+GlobalThumb,6580000,642,340,290,12,604,3,607,216,388,0,0.00044720
SalientRoi+GlobalThumb,6580003,537,164,356,16,605,3,608,217,388,0,0.00044780
SalientRoi+GlobalThumb,6771003,590,155,422,12,603,3,606,215,388,0,0.00044660
SalientRoi+GlobalThumb,6871002,506,161,327,16,602,3,605,214,388,0,0.00044600
SalientRoi+GlobalThumb,7072001,1553,192,1342,19,605,4,609,217,388,0,0.00045020
SalientRoi+GlobalThumb,7570002,490,164,313,13,603,3,606,215,388,0,0.00044660
SalientRoi+GlobalThumb,7726000,748,183,549,14,604,3,607,216,388,0,0.00044720
SalientRoi+GlobalThumb,7938001,521,172,335,13,602,3,605,214,388,0,0.00044600
SalientRoi+GlobalThumb,7938006,566,174,379,13,612,3,615,224,388,0,0.00045200
SalientRoi+GlobalThumb,7938007,499,159,321,18,608,3,611,220,388,0,0.00044960
SalientRoi+GlobalThumb,8065000,803,164,613,25,606,5,611,218,388,0,0.00045320
SalientRoi+GlobalThumb,8065001,1179,186,977,15,604,3,607,216,388,0,0.00044720
SalientRoi+GlobalThumb,8204002,530,165,347,18,606,3,609,218,388,0,0.00044840
SalientRoi+GlobalThumb,8401010,694,169,507,17,605,3,608,217,388,0,0.00044780
SalientRoi+GlobalThumb,8583000,1025,160,849,14,603,3,606,215,388,0,0.00044660
SalientRoi+GlobalThumb,8771005,519,167,336,15,601,3,604,213,388,0,0.00044540
SalientRoi+GlobalThumb,8803002,1104,163,925,15,607,3,610,219,388,0,0.00044900
SalientRoi+GlobalThumb,8899001,858,184,662,12,602,3,605,214,388,0,0.00044600
SalientRoi+GlobalThumb,9156003,515,179,315,20,604,4,608,216,388,0,0.00044960
SalientRoi+GlobalThumb,9236007,1080,152,905,22,607,3,610,219,388,192,0.00046052
SalientRoi+GlobalThumb,9236008,452,153,277,21,604,4,608,216,388,0,0.00044960
SalientRoi+GlobalThumb,9729001,546,153,373,19,603,4,607,215,388,192,0.00046052
SalientRoi+GlobalThumb,9729002,493,147,336,9,607,3,610,219,388,0,0.00044900
SalientRoi+GlobalThumb,9769001,747,161,573,12,603,3,606,215,388,0,0.00044660
SalientRoi+GlobalThumb,9800009,645,171,464,9,606,3,609,218,388,0,0.00044840
SalientRoi+GlobalThumb,9800012,488,167,308,12,604,3,607,216,388,0,0.00044720
SalientRoi+GlobalThumb,10023000,565,198,345,21,602,4,606,214,388,0,0.00044840
SalientRoi+GlobalThumb,10216004,890,163,711,16,610,3,613,222,388,0,0.00045080
SalientRoi+GlobalThumb,10534005,494,150,325,19,603,4,607,215,388,0,0.00044900
SalientRoi+GlobalThumb,10793001,510,172,321,17,605,3,608,217,388,0,0.00044780
SalientRoi+GlobalThumb,10920001,669,162,486,20,602,4,606,214,388,0,0.00044840
SalientRoi+GlobalThumb,11184008,1389,558,809,21,602,4,606,214,388,0,0.00044840
SalientRoi+GlobalThumb,11291003,761,174,567,19,603,3,606,215,388,0,0.00044660
SalientRoi+GlobalThumb,11364000,3676,193,3458,24,606,3,609,218,388,0,0.00044840
SalientRoi+GlobalThumb,12047000,524,166,344,13,611,3,614,223,388,0,0.00045140
YoloV12SalientRoi+GlobalThumb,338002,1072,335,722,15,1653,3,1656,295,1358,0,0.00127060
YoloV12SalientRoi+GlobalThumb,387002,1149,321,814,13,819,3,822,237,582,0,0.00061500
YoloV12SalientRoi+GlobalThumb,486003,840,181,644,14,815,3,818,233,582,0,0.00061260
YoloV12SalientRoi+GlobalThumb,699002,582,169,395,17,603,3,606,215,388,0,0.00044660
YoloV12SalientRoi+GlobalThumb,1000004,2231,521,1691,17,3334,3,3337,424,2910,0,0.00258960
YoloV12SalientRoi+GlobalThumb,1205000,553,172,366,15,605,4,609,217,388,0,0.00045020
YoloV12SalientRoi+GlobalThumb,1342027,1864,465,1389,9,2494,3,2497,360,2134,0,0.00193040
YoloV12SalientRoi+GlobalThumb,1342078,1719,485,1219,13,2498,3,2501,364,2134,0,0.00193280
YoloV12SalientRoi+GlobalThumb,1398001,662,196,454,12,608,3,611,220,388,0,0.00044960
YoloV12SalientRoi+GlobalThumb,1503002,789,205,567,16,1232,3,1235,262,970,0,0.00094040
YoloV12SalientRoi+GlobalThumb,1503003,2215,191,2010,12,1243,3,1246,273,970,0,0.00094700
YoloV12SalientRoi+GlobalThumb,1525025,868,298,553,16,605,3,608,217,388,0,0.00044780
YoloV12SalientRoi+GlobalThumb,2006001,1805,407,1379,18,1163,4,1167,258,905,0,0.00088840
YoloV12SalientRoi+GlobalThumb,2295000,973,438,523,11,956,3,959,245,711,0,0.00072300
YoloV12SalientRoi+GlobalThumb,3255000,960,195,751,13,1239,3,1242,269,970,0,0.00094460
YoloV12SalientRoi+GlobalThumb,3378000,1729,398,1315,16,2914,3,2917,392,2522,0,0.00226000
YoloV12SalientRoi+GlobalThumb,3693000,736,343,381,10,1444,4,1448,280,1164,0,0.00110880
YoloV12SalientRoi+GlobalThumb,3703001,1894,688,1183,22,2842,4,2846,385,2457,0,0.00220620
YoloV12SalientRoi+GlobalThumb,3711010,853,330,497,25,953,4,957,242,711,0,0.00072360
YoloV12SalientRoi+GlobalThumb,3716000,2136,439,1682,14,1581,3,1584,288,1293,192,0.00122592
YoloV12SalientRoi+GlobalThumb,3742003,2072,381,1690,0,3124,4,3128,408,2716,0,0.00242720
YoloV12SalientRoi+GlobalThumb,3939000,996,448,542,5,1656,3,1659,298,1358,0,0.00127240
YoloV12SalientRoi+GlobalThumb,3939001,985,453,513,19,1654,3,1657,296,1358,0,0.00127120
YoloV12SalientRoi+GlobalThumb,3939002,1082,435,639,8,1655,3,1658,297,1358,0,0.00127180
YoloV12SalientRoi+GlobalThumb,3947006,1823,274,1534,14,3335,4,3339,425,2910,0,0.00259260
YoloV12SalientRoi+GlobalThumb,3983001,2896,520,2359,16,4807,4,4811,539,4268,0,0.00374740
YoloV12SalientRoi+GlobalThumb,4265001,3443,629,2789,23,2494,3,2497,360,2134,0,0.00193040
YoloV12SalientRoi+GlobalThumb,4554002,856,330,495,30,2074,4,2078,328,1746,0,0.00160320
YoloV12SalientRoi+GlobalThumb,5060000,686,180,500,4,608,3,611,220,388,0,0.00044960
YoloV12SalientRoi+GlobalThumb,5123004,1246,184,1033,27,815,4,819,233,582,0,0.00061500
YoloV12SalientRoi+GlobalThumb,5385001,827,291,521,15,1445,3,1448,281,1164,0,0.00110700
YoloV12SalientRoi+GlobalThumb,5388002,1008,404,582,20,3122,4,3126,406,2716,0,0.00242600
YoloV12SalientRoi+GlobalThumb,5486002,3458,348,3095,13,1653,3,1656,295,1358,0,0.00127060
YoloV12SalientRoi+GlobalThumb,5502000,3555,317,3224,13,5645,3,5648,601,5044,192,0.00441452
YoloV12SalientRoi+GlobalThumb,5652001,698,292,396,9,746,3,749,229,517,0,0.00055820
YoloV12SalientRoi+GlobalThumb,5694002,677,283,373,21,602,5,607,214,388,0,0.00045080
YoloV12SalientRoi+GlobalThumb,5816002,973,313,645,15,1164,3,1167,259,905,0,0.00088660
YoloV12SalientRoi+GlobalThumb,5992000,3135,329,2792,13,1443,3,1446,279,1164,192,0.00111732
YoloV12SalientRoi+GlobalThumb,6040004,1152,317,827,7,1166,3,1169,261,905,0,0.00088780
YoloV12SalientRoi+GlobalThumb,6471007,1628,354,1163,109,2913,10,2923,391,2522,0,0.00227620
YoloV12SalientRoi+GlobalThumb,6580000,2171,489,1666,15,2704,3,2707,376,2328,0,0.00209520
YoloV12SalientRoi+GlobalThumb,6580003,2174,513,1644,15,2705,3,2708,377,2328,0,0.00209580
YoloV12SalientRoi+GlobalThumb,6771003,1270,461,793,15,1863,3,1866,311,1552,0,0.00143540
YoloV12SalientRoi+GlobalThumb,6871002,951,316,621,12,741,3,744,224,517,0,0.00055520
YoloV12SalientRoi+GlobalThumb,7072001,577,167,390,19,815,4,819,233,582,0,0.00061500
YoloV12SalientRoi+GlobalThumb,7570002,863,322,527,14,2073,3,2076,327,1746,0,0.00160020
YoloV12SalientRoi+GlobalThumb,7726000,606,211,376,19,1024,3,1027,248,776,0,0.00077680
YoloV12SalientRoi+GlobalThumb,7938001,1975,357,1605,12,3332,3,3335,422,2910,0,0.00258840
YoloV12SalientRoi+GlobalThumb,7938006,2135,425,1677,32,3342,3,3345,432,2910,0,0.00259440
YoloV12SalientRoi+GlobalThumb,7938007,1505,365,1120,19,3338,3,3341,428,2910,0,0.00259200
YoloV12SalientRoi+GlobalThumb,8065000,937,320,583,33,1446,5,1451,282,1164,0,0.00111240
YoloV12SalientRoi+GlobalThumb,8065001,2987,322,2656,8,1444,3,1447,280,1164,0,0.00110640
YoloV12SalientRoi+GlobalThumb,8204002,1263,348,890,24,1446,5,1451,282,1164,0,0.00111240
YoloV12SalientRoi+GlobalThumb,8401010,960,293,655,11,1025,3,1028,249,776,0,0.00077740
YoloV12SalientRoi+GlobalThumb,8583000,2078,329,1728,20,1443,4,1447,279,1164,0,0.00110820
YoloV12SalientRoi+GlobalThumb,8771005,730,183,527,18,1231,3,1234,261,970,0,0.00093980
YoloV12SalientRoi+GlobalThumb,8803002,926,216,688,20,1237,4,1241,267,970,0,0.00094580
YoloV12SalientRoi+GlobalThumb,8899001,754,183,551,19,812,3,815,230,582,0,0.00061080
YoloV12SalientRoi+GlobalThumb,9156003,1142,522,599,21,1583,4,1587,290,1293,0,0.00121800
YoloV12SalientRoi+GlobalThumb,9236007,1020,208,799,12,1657,3,1660,299,1358,0,0.00127300
YoloV12SalientRoi+GlobalThumb,9236008,741,211,513,17,1654,3,1657,296,1358,0,0.00127120
YoloV12SalientRoi+GlobalThumb,9729001,702,294,389,17,1023,3,1026,247,776,0,0.00077620
YoloV12SalientRoi+GlobalThumb,9729002,720,275,431,13,1027,3,1030,251,776,0,0.00077860
YoloV12SalientRoi+GlobalThumb,9769001,3025,291,2723,9,1023,3,1026,247,776,0,0.00077620
YoloV12SalientRoi+GlobalThumb,9800009,1256,510,730,16,3126,3,3129,410,2716,0,0.00242600
YoloV12SalientRoi+GlobalThumb,9800012,2313,520,1780,12,3124,3,3127,408,2716,0,0.00242480
YoloV12SalientRoi+GlobalThumb,10023000,855,295,520,39,812,4,816,230,582,0,0.00061320
YoloV12SalientRoi+GlobalThumb,10216004,2492,287,2193,11,3550,3,3553,446,3104,0,0.00275800
YoloV12SalientRoi+GlobalThumb,10534005,618,199,395,23,603,4,607,215,388,0,0.00044900
YoloV12SalientRoi+GlobalThumb,10793001,916,343,550,21,1164,4,1168,259,905,0,0.00088900
YoloV12SalientRoi+GlobalThumb,10920001,2315,361,1930,24,2072,5,2077,326,1746,0,0.00160440
YoloV12SalientRoi+GlobalThumb,11184008,998,304,679,13,1022,4,1026,246,776,0,0.00077800
YoloV12SalientRoi+GlobalThumb,11291003,1199,573,603,22,1863,4,1867,311,1552,0,0.00143780
YoloV12SalientRoi+GlobalThumb,11364000,653,159,480,13,606,3,609,218,388,0,0.00044840
YoloV12SalientRoi+GlobalThumb,12047000,1824,900,908,15,1871,3,1874,319,1552,0,0.00144020
